models_fitness	models_synergies_tp	models_synergies_fp	models_synergies_tn	models_synergies_fn	models_sensitivity	models_specificity	models_precision	models_fpr
topology.sif_run_481__G19_M1.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_77__G19_M8.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_137__G19_M14.gitsbe	0.64179105	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_305__G19_M2.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_33__G19_M0.gitsbe	0.6119403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_443__G19_M8.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_246__G19_M0.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_142__G19_M5.gitsbe	0.6268657	0	6	130	17	0	0.955882352941177	0	0.0441176470588235
topology.sif_run_381__G19_M0.gitsbe	0.6119403	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_255__G19_M4.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_360__G19_M1.gitsbe	0.6119403	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_406__G19_M0.gitsbe	0.64179105	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_179__G19_M1.gitsbe	0.6268657	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_27__G19_M2.gitsbe	0.6492537	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_463__G19_M3.gitsbe	0.63432837	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_229__G19_M1.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_331__G19_M16.gitsbe	0.67164177	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_421__G19_M1.gitsbe	0.619403	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_194__G19_M3.gitsbe	0.6567164	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_102__G19_M2.gitsbe	0.6268657	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_143__G19_M5.gitsbe	0.6268657	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_145__G19_M2.gitsbe	0.63432837	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_258__G19_M0.gitsbe	0.619403	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_231__G19_M18.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_459__G19_M3.gitsbe	0.6044776	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_275__G19_M0.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_119__G19_M0.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_153__G19_M0.gitsbe	0.63432837	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_309__G19_M3.gitsbe	0.63432837	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_94__G19_M3.gitsbe	0.64179105	6	5	131	11	0.352941176470588	0.963235294117647	0.545454545454545	0.0367647058823529
topology.sif_run_198__G19_M1.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_69__G19_M1.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_386__G19_M3.gitsbe	0.6492537	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_354__G19_M0.gitsbe	0.6567164	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_363__G19_M1.gitsbe	0.6567164	1	4	132	16	0.0588235294117647	0.970588235294118	0.2	0.0294117647058824
topology.sif_run_375__G19_M2.gitsbe	0.63432837	2	1	135	15	0.117647058823529	0.992647058823529	0.666666666666667	0.00735294117647059
topology.sif_run_241__G19_M1.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_30__G19_M5.gitsbe	0.6567164	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_393__G19_M14.gitsbe	0.6119403	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_458__G19_M1.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_264__G19_M1.gitsbe	0.63432837	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_260__G19_M2.gitsbe	0.64179105	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_34__G19_M0.gitsbe	0.64179105	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_163__G19_M0.gitsbe	0.63432837	3	8	128	14	0.176470588235294	0.941176470588235	0.272727272727273	0.0588235294117647
topology.sif_run_323__G19_M10.gitsbe	0.67164177	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_196__G19_M2.gitsbe	0.6268657	2	1	135	15	0.117647058823529	0.992647058823529	0.666666666666667	0.00735294117647059
topology.sif_run_289__G19_M2.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_96__G19_M6.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_173__G19_M12.gitsbe	0.64179105	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_386__G19_M2.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_192__G19_M5.gitsbe	0.64179105	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_397__G19_M3.gitsbe	0.619403	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_285__G19_M2.gitsbe	0.64179105	4	9	127	13	0.235294117647059	0.933823529411765	0.307692307692308	0.0661764705882353
topology.sif_run_224__G19_M1.gitsbe	0.64179105	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_84__G19_M16.gitsbe	0.6492537	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_223__G19_M9.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_433__G19_M3.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_471__G19_M0.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_68__G19_M0.gitsbe	0.619403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_59__G19_M3.gitsbe	0.5970149	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_390__G19_M1.gitsbe	0.64179105	4	1	135	13	0.235294117647059	0.992647058823529	0.8	0.00735294117647059
topology.sif_run_228__G19_M5.gitsbe	0.64179105	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_272__G19_M4.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_456__G19_M9.gitsbe	0.6641791	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_88__G19_M2.gitsbe	0.6567164	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_125__G19_M4.gitsbe	0.6044776	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_482__G19_M1.gitsbe	0.6268657	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_200__G19_M0.gitsbe	0.64179105	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_328__G19_M1.gitsbe	0.6567164	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_471__G19_M1.gitsbe	0.6567164	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_182__G19_M1.gitsbe	0.64179105	2	1	135	15	0.117647058823529	0.992647058823529	0.666666666666667	0.00735294117647059
topology.sif_run_45__G19_M8.gitsbe	0.6268657	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_180__G19_M1.gitsbe	0.6492537	4	7	129	13	0.235294117647059	0.948529411764706	0.363636363636364	0.0514705882352941
topology.sif_run_473__G19_M1.gitsbe	0.64179105	1	4	132	16	0.0588235294117647	0.970588235294118	0.2	0.0294117647058824
topology.sif_run_462__G19_M0.gitsbe	0.63432837	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_237__G19_M0.gitsbe	0.6865672	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_193__G19_M3.gitsbe	0.5970149	1	4	132	16	0.0588235294117647	0.970588235294118	0.2	0.0294117647058824
topology.sif_run_328__G19_M6.gitsbe	0.6567164	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_415__G19_M7.gitsbe	0.619403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_59__G19_M2.gitsbe	0.5970149	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_162__G19_M4.gitsbe	0.6492537	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_394__G19_M4.gitsbe	0.63432837	4	7	129	13	0.235294117647059	0.948529411764706	0.363636363636364	0.0514705882352941
topology.sif_run_11__G19_M6.gitsbe	0.67164177	6	4	132	11	0.352941176470588	0.970588235294118	0.6	0.0294117647058824
topology.sif_run_72__G19_M0.gitsbe	0.6641791	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_321__G19_M2.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_433__G19_M0.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_209__G19_M0.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_302__G19_M0.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_485__G19_M2.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_133__G19_M1.gitsbe	0.6567164	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_85__G19_M1.gitsbe	0.5970149	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_168__G19_M3.gitsbe	0.64179105	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_402__G19_M5.gitsbe	0.6268657	0	6	130	17	0	0.955882352941177	0	0.0441176470588235
topology.sif_run_10__G19_M0.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_297__G19_M0.gitsbe	0.64179105	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_343__G19_M1.gitsbe	0.64179105	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_489__G19_M4.gitsbe	0.64179105	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_228__G19_M4.gitsbe	0.64179105	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_144__G19_M0.gitsbe	0.6492537	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_213__G19_M5.gitsbe	0.6641791	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_323__G19_M13.gitsbe	0.67164177	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_96__G19_M3.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_205__G19_M6.gitsbe	0.64179105	2	9	127	15	0.117647058823529	0.933823529411765	0.181818181818182	0.0661764705882353
topology.sif_run_337__G19_M2.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_165__G19_M8.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_285__G19_M0.gitsbe	0.64179105	4	9	127	13	0.235294117647059	0.933823529411765	0.307692307692308	0.0661764705882353
topology.sif_run_350__G19_M1.gitsbe	0.64179105	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_368__G19_M0.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_193__G19_M0.gitsbe	0.5970149	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_447__G19_M8.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_350__G19_M0.gitsbe	0.64179105	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_419__G19_M8.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_169__G19_M18.gitsbe	0.67164177	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_442__G19_M2.gitsbe	0.619403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_316__G19_M2.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_86__G19_M0.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_472__G19_M11.gitsbe	0.63432837	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_220__G19_M1.gitsbe	0.6492537	3	10	126	14	0.176470588235294	0.926470588235294	0.230769230769231	0.0735294117647059
topology.sif_run_391__G19_M3.gitsbe	0.63432837	5	10	126	12	0.294117647058824	0.926470588235294	0.333333333333333	0.0735294117647059
topology.sif_run_377__G19_M3.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_385__G19_M1.gitsbe	0.6567164	6	5	131	11	0.352941176470588	0.963235294117647	0.545454545454545	0.0367647058823529
topology.sif_run_458__G19_M4.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_342__G19_M0.gitsbe	0.6641791	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_469__G19_M0.gitsbe	0.6268657	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_179__G19_M2.gitsbe	0.6268657	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_122__G19_M1.gitsbe	0.64179105	4	10	126	13	0.235294117647059	0.926470588235294	0.285714285714286	0.0735294117647059
topology.sif_run_75__G19_M8.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_271__G19_M0.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_303__G19_M3.gitsbe	0.619403	2	9	127	15	0.117647058823529	0.933823529411765	0.181818181818182	0.0661764705882353
topology.sif_run_244__G19_M3.gitsbe	0.6492537	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_411__G19_M0.gitsbe	0.63432837	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_74__G19_M3.gitsbe	0.63432837	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_367__G19_M0.gitsbe	0.6567164	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_206__G19_M4.gitsbe	0.6119403	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_271__G19_M1.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_470__G19_M1.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_186__G19_M0.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_3__G19_M1.gitsbe	0.6492537	3	8	128	14	0.176470588235294	0.941176470588235	0.272727272727273	0.0588235294117647
topology.sif_run_155__G19_M0.gitsbe	0.63432837	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_330__G19_M6.gitsbe	0.6567164	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_274__G19_M6.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_62__G19_M0.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_216__G19_M6.gitsbe	0.6865672	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_242__G19_M3.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_140__G19_M1.gitsbe	0.6492537	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_486__G19_M4.gitsbe	0.6791045	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_65__G19_M2.gitsbe	0.6641791	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_180__G19_M3.gitsbe	0.6492537	5	7	129	12	0.294117647058824	0.948529411764706	0.416666666666667	0.0514705882352941
topology.sif_run_463__G19_M0.gitsbe	0.63432837	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_100__G19_M5.gitsbe	0.6268657	1	10	126	16	0.0588235294117647	0.926470588235294	0.0909090909090909	0.0735294117647059
topology.sif_run_477__G19_M11.gitsbe	0.64179105	3	8	128	14	0.176470588235294	0.941176470588235	0.272727272727273	0.0588235294117647
topology.sif_run_66__G19_M8.gitsbe	0.64179105	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_307__G19_M0.gitsbe	0.619403	0	4	132	17	0	0.970588235294118	0	0.0294117647058824
topology.sif_run_334__G19_M1.gitsbe	0.619403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_36__G19_M2.gitsbe	0.6492537	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_200__G19_M4.gitsbe	0.64179105	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_264__G19_M8.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_106__G19_M2.gitsbe	0.6119403	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_232__G19_M16.gitsbe	0.63432837	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
